track_id,recording_mbid,release_mbid,titulo,anio,mes,pais,release_group_mbid,tipo,fuente
TRQIHIY12903CB50C1,a6b78f00-cb1d-4f73-bd65-b07ac97fba08,6cce9990-ebc9-48e5-9435-01fab010fb84,Madvillainy 2: The Madlib Remix,2008,9,United States,f3b15097-42e1-3b3f-9e35-e081f366a0ad,Album,musicbrainz
TRQIIIN128F4253B25,c6d20b96-c10e-4a2c-8446-8ac5e7d12075,8340df7a-a7d0-4ba4-aa40-b4bc6785ecca,April Skies,2005,3,Germany,a471ede4-e90b-3774-a37f-361c3f0c655b,Album,musicbrainz
TRQIIMC128F92CFD68,f86ba3e8-8c77-4713-9fd2-b8c6810b107a,36039c76-34a4-4050-8498-07c56d2a41ae,"No Sacrifice, No Victory",2009,2,Finland,1830dd71-9262-3c09-9b5a-5059ae3cc936,Album,musicbrainz
TRQIISL128F4285096,ec0f624d-0be3-4ce4-8693-b6bbd5896056,035e3d19-674f-4de1-8215-ca18d76c7227,Call of the Wild,1993,8,United States,22585d6b-2890-3b7a-91da-19ffc308fbdd,Album,musicbrainz
TRQIIWL128F145316A,ac13b37c-1c80-40e0-93ca-1f688d141cc5,120c9b93-05b6-4c4d-89e9-f71710b337bc,The Definitive Collection,2007,,United States,2d758a1b-50d4-4c30-8bee-1fbfd2a71f84,Album,musicbrainz
TRQIJLA128F4254716,d5bc40e2-13b9-4ef1-9e9e-37510bbf1709,0e3c3279-ba19-45a5-b2ab-3e9ff038fb11,Infrantumi,1997,,Italy,9d900e1d-8a58-33ad-80ce-17e606118781,Album,musicbrainz
TRQIKIR128F42745BB,98db830e-f88a-4fc7-a8a6-960b3c91a044,205bb6e3-d485-4c8d-ad57-255edb516950,Darkness on the Edge of Town,1978,5,Canada,b613123b-a234-3f48-9c45-e05bf4e6b9e7,Album,musicbrainz
TRQIKNM128F429542A,a86bd6a3-b334-4b1d-9c0f-a02f95318e78,9d2c1d06-bcb8-448d-a27b-7136fd3b425d,Late Summer Morning,2006,10,United States,cc54d2eb-fabd-3cde-859f-9562ccc34a0a,Album,musicbrainz
TRQIKZY128F422BC19,7e4954e6-bad5-4411-8ab0-c4cea74e9b1e,cd8903a6-926d-4bf4-9db9-aee82fc9615d,He Was... She Was... You Was... We Was...,1982,,United Kingdom,95067c6a-48b1-4939-be02-4b6f300933e0,Album,musicbrainz
TRQILAB12903CEC630,6b9d8f5e-1fc4-4eb2-b026-44b7c72eb4bc,6bd34bf3-ec23-483a-a131-0a23a968f628,Mea Culpa,2000,4,Germany,3c9a4b20-f145-3392-b464-d8affc326a9f,Album,musicbrainz
TRQILCD128F42978C2,d3c59646-f0af-4e14-b9a6-d929abda35c5,8a8b40ea-6543-4383-9863-8f0ac7468f38,Un pingüino en mi ascensor,1987,,Spain,1bcdf293-631e-4f6e-8722-6b14dddb12ab,EP,musicbrainz
TRQILNY128E078F45C,11649fe4-4ee2-4955-94b0-471cd3bc5819,5cf8bec1-6677-405a-9d75-ac37efec5d91,Throwing Copper,1994,4,United States,9f31404b-49d0-365e-935d-cb040b762abf,Album,musicbrainz
TRQILQC128F427B739,27ececed-c022-4110-8fe8-c95ca359e620,e905a575-bf49-4742-b5a0-2d51e91cee72,The Walking Wounded,2008,7,[Worldwide],a18b9a61-3858-3cbd-9968-25742de382fc,Album,musicbrainz
TRQILRK128F4259192,0da5edbe-55c8-47ed-a434-7e3558ffa524,e0e41e0c-e307-4030-9a94-94f5279fd2c8,Viento a favor,1998,,Mexico,0ce62ba0-4569-35b7-904d-ceb0c86bf13d,Album,musicbrainz
TRQILTH128F428A498,21311e68-281c-491a-8355-bde3bf21ecf2,b3e912d6-e1d5-4f6a-8f09-c74a99f60518,South Pacific (1949 original Broadway cast),1949,5,United States,64350a66-c779-3549-b292-7d0a8e18fdae,Album,musicbrainz
TRQILYD128F427B572,80d64210-6cf6-4292-9f5d-10854adcd338,7d16c9d1-f300-4657-968a-b9a3b958e382,French Accordion - 40 Timeless French Accordion Favourites,2015,,United Kingdom,2d6962f4-6cad-4482-93b4-165ee8396625,Album,musicbrainz
TRQIMJN128E0788C81,cebbe0ac-f28f-4386-aa2f-e779db792105,b8c24988-bad6-4595-b194-3f8eb8c44431,Stay in Love,1977,,United States,fe37d06e-73fa-3d05-91fe-94b4096bdfda,Album,musicbrainz
TRQIMNH128EF34214F,8f12d540-9c31-4dec-9a49-3fda08143cc1,8054251a-45c3-4b10-be56-a4db32e1868b,Matadores,2007,3,United States,3a103277-0542-4724-915d-7652b4ba7493,Album,musicbrainz
TRQIMTV128F427C0F2,010a9e04-e801-467a-9467-a35573d0d1de,d0f445ea-e9e2-4c6c-87f3-0ebe03cad70d,Voices Carry,1985,6,United States,878ffe7f-b327-31c5-ae90-de9268254f5b,Album,musicbrainz
TRQINBG128EF35283B,acc03f81-9158-486e-af3d-239a452e682c,94692599-077f-401e-9dbc-1fab9bd67f33,Mega Force,1982,7,United States,7d49caf8-957b-3b0b-bf7e-4d15ec293352,Album,musicbrainz
TRQINBT128F14573BD,7973992f-8eb9-4d88-92ab-0d48a48c5b9e,ad13226b-39a4-41e0-9144-deb76a138190,Finger Paintings,1977,,United States,49521985-ccbd-3d8f-97d2-c8ed5d467d4c,Album,musicbrainz
TRQINFH12903CAF057,427f757b-a6b8-4c1f-8f50-f8d3108d9559,b94a03f5-bb38-49e1-8c45-5e6b4396734b,Something 2 Dance 2,,,,7e3c8682-043b-440e-9f23-42b95d9cf98d,Album,musicbrainz
TRQINGS128F93539CF,7eda286c-5310-4d65-97ba-de28a85d2350,a03689f5-410f-486a-9372-e6c04f949fe3,Live Wide Open,2000,,United States,12990b55-d95f-3b5c-9ae6-d95b0c8c44d4,Album,musicbrainz
TRQINNV128F92EEED3,1b8f0af5-40f6-4287-8bb4-b816d5d6808e,155947ed-6287-4225-9819-d21a04af5da9,The Most Happy Fella,1956,,United States,78837e80-d2ed-303f-9a68-4a10e66f696f,Album,musicbrainz
TRQINUF128F422DB22,eb15270f-f726-4c77-835c-2fb1e323ccab,739c1952-70df-45e8-a556-b33183318069,Gros Mammouth Album Turbo,2004,3,Canada,46590f3c-b7f4-387a-9ec9-8aa1b324fd7d,Album,musicbrainz
TRQIOJG128F93257FA,ead19d7c-7fb9-4820-af03-9c3cc1ed120c,6459b34d-543c-42d6-b2b0-35e3afcee33c,The Dark Flower (Den mörka blomman),2009,1,Sweden,2919e9e2-ba1e-4725-9517-a35ab087ed7f,Album,musicbrainz
TRQIOJL128F4257345,190c7650-13bb-40e1-85c7-3d0fbfe9d7da,be8aa1f1-876d-42f1-9395-6c419873771e,Outta De Vault,2004,,United States,15ed4dd2-f146-4660-8677-e0988b24f0ba,Album,musicbrainz
TRQIORZ128F92F1245,5a9f246c-bd3c-411f-be91-ad0fffb6a23a,96f0d5f8-f7c6-4e73-9e3e-ae528be971a1,I Thank You / Wrap It Up,1968,1,United States,635b9fdd-a4d5-46f9-b546-e803192db5e2,Single,musicbrainz
TRQIOXI128F92F3A3D,30e690d9-241e-48bb-8794-26adbbb4b122,06f33697-81ee-428b-8faf-061a78b37b1f,Mommy Hurt My Head,2009,11,Sweden,0b902081-be7a-4470-900a-7683a95ddebe,Album,musicbrainz
TRQIPDZ128F425B053,39a77042-7b18-48db-80aa-faa7a4a1939b,c7e4fc3d-5318-42fe-b2cf-cc45cee16ab1,The Story,2007,2,[Worldwide],9b5a7bd8-7f2d-35a5-8a12-bb73264f37d0,Album,musicbrainz
TRQIPIE128F92FA782,996e3da7-4a91-4009-b7fe-2bac7f1fc448,ae18bd94-edeb-42b3-a717-81cbd8595147,Epicus Doomicus Metallicus,1986,6,France,7d42c10a-5cc7-3af4-89c6-5234e452e6d0,Album,musicbrainz
TRQIPXL128F423858D,81bacf34-b80d-40e4-998d-cb2b5505d940,a74b26a5-8a6e-4428-93eb-a6f7b3e5149c,New York Bar 4 Compilation (disc 1),,,,e5ffcda6-2fb9-3a5a-b58f-897fbcaf42a4,,musicbrainz
TRQIPYS128F428350A,82825d81-7419-43c6-9fd8-e79b59f1e897,d991ba99-610b-48e6-a498-bb24f3877946,THE NEW WAVE OF BRAZILIAN JAZZ ~ JAZZ BOSSA NOVA (VOL I),2020,,[Worldwide],b6a71625-d3e4-437b-8015-7dadef91a2d8,Album,musicbrainz
TRQIPYZ128F427F444,ac21a812-31d3-4385-8599-d191084031e8,098225e4-ddad-3c01-bdf6-1ebaea2ba25b,Rebirth,2005,2,Europe,10aee628-fbbd-34bf-bced-7fc745db5582,Album,musicbrainz
TRQIQCE128F9300287,a0308ad3-2962-467a-9fb7-4f97303fb53f,bc8c7426-2bbc-497b-8cbd-83e519b9bf67,Doomsday Mechaniks,2004,9,Netherlands,2d01a524-ecba-3849-865f-a1666102669a,Album,musicbrainz
TRQIQXR128F931C2D8,facc16bd-4d0f-4a29-9230-83057f2d5d9a,54d3ad49-ce0e-4956-a0ee-f40b64078f8b,Dial ‘M’ for Monkey,2003,6,United Kingdom,6edbf73e-6078-3679-a4b9-280a13cf55a8,Album,musicbrainz
TRQIQZB128F426E63E,5e5bc5f4-6036-4575-9bf4-e0a9592a0811,a3458128-46fb-38f2-87ed-0e0ed5e6b087,Yes Yes Vindictive,2007,11,Australia,02b706f5-e860-39a3-a034-80f22df6481f,Album,musicbrainz
TRQIRAM128F92F9046,a00c97e9-0044-4a2d-8e4b-91dd67f1854a,fd12e87c-a1cd-402f-8028-8476159eedf4,Bluff City,1999,5,United States,f142b581-f1ce-3119-896f-5bac5591b6dc,Album,musicbrainz
TRQIRIM128F1480977,129ea4c4-2b75-403d-b456-6d4789113200,21f176cc-bf96-4c3f-9e6e-95cb0e80ffb2,Paris,2006,8,[Worldwide],0bec2fbb-505c-3f6f-bd34-ee723986acc3,Album,musicbrainz
TRQIRVJ128F42843B7,50609084-8f5f-4cd0-a819-82e8ad58cee3,bdc8e51c-2451-4339-81a3-472baa9cb1e8,Somos Charangueros,2007,5,France,5e544783-d25c-4614-96ad-b0a958319cdc,Album,musicbrainz
TRQIRVM12903C9834B,42e88367-68eb-4ded-85ca-e148cc0be65e,681c9f3a-9132-48a3-8711-a5e070df5cb5,Rio,2009,7,[Worldwide],3c638420-8208-3c01-b723-f061b10e3f3a,Album,musicbrainz
TRQISAN128F429E48F,20b344db-de62-4a5e-8ace-29aa7033614a,dbbdb2b6-a819-4054-8250-a1e2f4b31c59,Broadcast 2000,2010,2,United Kingdom,7c465be9-28ce-4c3e-a90f-e5ce372b3155,Album,musicbrainz
TRQISBD128F429B12A,e716b911-893f-4e90-9bb1-a8bac7e6eb41,3c81e36e-c147-48d3-8443-29b05f1c6321,On Frail Wings of Vanity and Wax,2006,6,United States,baf8a835-3240-38b6-9a39-2aa7fc50ad56,Album,musicbrainz
TRQISCX128F9342F3C,c49f2c52-5161-43b2-9331-238767604a62,c191e857-6f42-4fd8-b679-4f02e7bca08d,Swing & Samba-Rock,2001,,Brazil,93eb3b3e-a133-378e-bc96-fb15487a5efb,Album,musicbrainz
TRQISHT128F428A7D3,9ac83173-f92c-4749-af54-6764aac21204,837543a3-8c7a-4754-bfb0-7209ab3d87a0,Taylored in Silk,1973,,United States,63642159-2af4-384b-a20b-f4d98ea55e70,Album,musicbrainz
TRQITAF12903CE7BF2,2e4473ee-1b9f-4876-a44c-b729fc046c01,d4c8611c-d77b-41a7-b806-cddde1555ddc,Live at Radio 1’s Big Weekend,2009,5,[Worldwide],2635b8c5-7c0c-43e3-aebc-e83a740a82ff,Album,musicbrainz
TRQITGP128F933FF9E,7f66ec7e-42f8-42e9-9de4-3c50616a63c0,fa18fb8d-ec78-41a0-869c-01545651992f,California Vacation,2010,4,United States,e2024ab9-1353-4829-8a13-bf7be9587931,Album,musicbrainz
TRQITOZ128F933A9D0,ad2726ba-731d-43f8-a1e9-2cea0f295264,3dc4b171-6214-4273-837b-490a87d3e6af,An Interlude to the Outermost,2007,2,Belgium,cf9e3652-facb-3768-89e1-d60ace97c491,Album,musicbrainz
TRQITRC12903CB097E,c0f66091-bfb1-441b-8733-0f9321362fbd,6812acdd-c502-4b45-828b-c5f29973e4bf,Wake Up the Sleepers,2009,9,United States,6553ecdc-04e6-44fe-b5ab-f84d4b93777b,Album,musicbrainz
TRQIUDG128F9316A98,5a53f19d-5914-4515-8aac-5f8f361400f2,fe5e3221-6df1-44e5-8a7e-2ec275b8ebf6,Asleep in the Back,2009,11,United Kingdom,48906d7f-1e12-3426-8856-18bd0f1d2ef4,Album,musicbrainz
TRQIUOT12903CB6EA5,303e8f64-69b1-456e-bb7d-cac45dc298f3,20e6176b-ca2d-4f1c-a5c8-1732b80a6a0e,"Rock 'n' Roll Enemy #1",,,,0ec407c9-4021-4f64-9016-bedb01f72c80,Album,musicbrainz
TRQIUYB128F934560A,df9e05b8-0bcf-47ba-b410-f6cb8fd6a165,71508b82-6f89-4da0-b3a2-be913816237b,Nature + Degree,2009,6,United Kingdom,abaf8483-8c9f-4943-87e0-0f64eef905ca,Album,musicbrainz
TRQIVBA128E078518F,d8f370ed-36dc-4130-9a52-4fa88f85ece3,2aeb0b96-5a09-4430-92ce-7d12206cb0ec,Tell Me What You See,2004,,Europe,5ce6a137-9e4b-439c-9772-1a6a12ce02b5,Single,musicbrainz
TRQIVFH128F1480C21,e7536456-b646-425c-8e17-5058c7c6e6ce,186a2370-26d8-348a-98b3-088a85e0988c,Strawberry Switchblade,1985,4,United Kingdom,89fddb8f-a1a3-3044-beed-abc3f75cc52a,Album,musicbrainz
TRQIVWT128F931D4F2,a2c05176-0ab1-4e6f-9ca4-92b7f6443fbe,ce02a677-6401-4fb6-8bab-a0d573c4ca43,Zivacek (Live),2007,11,United States,0d3d6537-85f5-4b50-b1c8-9e65116f8ed0,Album,musicbrainz
TRQIWAC128F426F38D,c486ba0c-3e4b-4f43-89ef-6eeca5f909d6,2e0e6e03-bf43-4609-a18f-8971bf40daa3,Quei Disperati Che Puzzano Di Sudore E Di Morte (Original Soundtrack In Mono And Full Stereo),2009,12,Italy,541a0100-947c-4333-86e9-2b970e656f3f,Album,musicbrainz
TRQIWKL12903CB10B5,9eb472f0-2b83-4ba4-8ce6-b9e95e13ec39,b777fe7b-b48b-4abd-a6ec-0c942a6e9ad8,Dreamscapes,1999,1,Germany,baad871e-c2e9-38de-b0cf-3eb5b804a07e,Album,musicbrainz
TRQIWRU128F930E9B6,f1caa04c-f9cf-476c-bec2-33d7012ba941,494dc298-81a1-49af-939b-3931a52f6c8b,Triptik,1999,7,France,a699aa6f-8c0b-4a9e-a669-b84c95cf2975,EP,musicbrainz
TRQIWTO128F425DD73,16193eb4-3b8f-427c-9560-f7b5d24ff462,c312a5d5-185b-4011-8b0c-8927f22c89ca,The Disrupt,2004,10,United States,f3800b29-c9dc-3880-906a-2520287fdc47,Album,musicbrainz
TRQIXAV128F145718C,2d3e2438-d79e-44e9-ae17-656abecfae03,30e76521-5d73-4ffa-83e3-860a6031b114,The Lettermen Greatest Hits,1974,,United States,7611aefd-c209-3ae6-9733-fe5b033916dd,Album,musicbrainz
TRQIXFR128F92F0115,003e801f-12a5-451a-9a45-efd1e8fc3a93,93d7160a-ebfe-4678-908e-037e3952a96e,Here With Me,2009,6,United States,21a01c39-c7b6-419a-92b9-b9c8848dc47a,Album,musicbrainz
TRQIXIX128F92F590A,a64566c7-6c53-4bd9-994f-9e4ec1c5c611,a7c32b9a-ddfe-4553-9005-368736cebd72,1978 Now,2007,10,United Kingdom,750f7e51-ae9c-4b3a-86de-c1a75bbdf737,Album,musicbrainz
TRQIXWY12903CE80D3,b108c2b9-a54e-43ba-9122-48ce50fccc41,cabe85d6-b3aa-400a-a435-747d8a07d94c,Headfirst Into Everything,1998,2,Canada,2e91bbb5-9923-3335-a5fc-d85d0cc0c0ad,Album,musicbrainz
TRQIXZV128F427CD99,298fadf6-c6bc-46b1-97dc-e663fc832a06,09428e50-a7ee-4538-b491-0e62d991df38,Hoping That You're Hoping,1992,,United States,39f27deb-7403-47d2-8af3-a6631d963a5e,Album,musicbrainz
TRQIXZX128F9329812,d1547ab1-bc3c-4f99-9352-677fb862dc17,d4e4a061-2230-4b38-aba7-b5669aa8ac13,Glorious Fool,1981,9,United Kingdom,fa8a979e-6f91-306e-bf3e-f4660c1f96b9,Album,musicbrainz
TRQIYIM128F429C0B3,06be97d3-68ad-435f-ab44-d1c788ddd254,872a193b-1586-4a73-b49c-06fc9be00125,Attic Thoughts,1975,,United Kingdom,2777cdfd-8dac-3aad-a434-9c10862a6d7b,Album,musicbrainz
TRQIYNV12903CE0E5E,4a6687be-a30d-4dea-b91c-abc135ca16bc,27a6f48f-a385-4593-979d-e2c1b6c03d03,Soul Survivor: re-mixed,2009,8,United Kingdom,5a7b9021-1a61-44c0-b921-3299170b9cda,EP,musicbrainz
TRQIYXQ128F9328578,2db98440-c396-4734-b41d-5ca4a3b64cf8,20f71d4c-b8c4-49fb-a966-ced4f9a9e532,Le Tchak,2004,10,France,79405b41-f7d8-415f-ac30-be0c26953d0d,Album,musicbrainz
TRQIZBW128E078C8F8,0c03795c-5593-4375-832a-27a5cfb6de81,4fc3082b-33d6-4e85-a964-8218f33a0965,Swimming the Nile,1991,,Germany,bd387e64-4709-4c72-8461-de4cf8d8586c,Album,musicbrainz
TRQIZMB128F931D87B,c85b7aab-0ee6-489f-a520-646819332201,1389dd79-4ab3-4779-9152-0479e8016076,Higamos Hogamos,2009,3,United Kingdom,c9a55684-a99b-3371-bda8-8386156fba45,Album,musicbrainz
TRQIZQS12903CB6717,47d9c576-99fd-4d12-b969-fca46daee06f,a3da8d7c-2f5d-4c46-8d3b-478d9bc4516a,Eliksir,2007,1,Norway,dcf6d129-085b-3ced-afda-dccc7f801e3c,Album,musicbrainz
TRQIZTG128E0783E13,6ee10514-f06e-4121-8c56-3935076d54fd,e2603808-3c3c-4608-93a0-2cc181562c07,You Raise Me Up: 40 Uplifting Songs,2006,3,United Kingdom,f75f418d-6a4b-3387-b2cc-2bae53f757d3,Album,musicbrainz
TRQIZVH128F428075C,57e61ea6-680e-40ce-a93d-5eb1446ff20e,a934a079-c20b-450d-8e1f-43de34e12e9c,Redneck Woman,2004,3,United States,ec04f5ed-5cbe-4587-b8cd-10fcaedd06ba,Single,musicbrainz
TRQJAIJ128F930E517,936e549c-68f3-472d-8844-5553401eec27,3018b712-9b1d-4d7b-93b5-edd167e9c440,Siamese Tongue and Cat Singles,,,,45dfc21e-6044-3090-8494-1bc2b6606a92,EP,musicbrainz
TRQJAUR128F428D394,bbd1b7ad-01b0-469f-8ac6-667040a3051d,d0c81325-1494-4afe-84be-3466f3858ccc,Prolonging the Magic,1998,10,United States,34cc7616-0e7e-34aa-a42d-bc9c17755f18,Album,musicbrainz
TRQJAVY12903D0C592,8bdce45f-6933-4b0a-bd90-0b84c0c502ef,85246105-356a-4076-a83a-35888fc5c8e4,Wingman,2010,1,[Worldwide],7b0ab7c2-0d4b-41d8-9609-8c231ae27d02,Single,musicbrainz
TRQJBAA128F1465699,113f0ccd-e26f-46c9-9f2c-1cd7d0830906,a4ba38d3-580d-4c35-960e-61a16f8e416a,Smiling & Waving,2001,3,Norway,c371ea8c-24ac-3e9b-bc2c-9c02a14d9a3b,Album,musicbrainz
TRQJBJX128F93053E5,732c102d-b52c-4085-a40d-9d53f08f7f9e,c44c9380-6f7a-4945-80cc-5f9ec6790dbf,Halestorm,2009,2,United States,d3025eb5-28a6-3771-851d-2820993657bf,Album,musicbrainz
TRQJBLZ128F92EF3EB,381c69ea-5d9e-4dc2-a3b6-d4e87591fa5e,5aadfef9-f62f-46f7-b278-9ba13e422a6a,Chapter II,2003,6,United Kingdom,835d79db-8b2a-3da8-a0fa-790d5c15c757,Album,musicbrainz
TRQJBMU128F92F059A,f75c6138-bb89-4aee-a6ce-185a2749cdfb,6717b2cb-a852-4d02-b36c-a267664a1466,"Fuck Religion, Fuck Politics, Fuck the Lot of You!",1983,,United Kingdom,168cf428-058b-3928-a82f-6c4de35ac796,Album,musicbrainz
TRQJBNN128EF344193,5f446a0b-4017-4413-813d-01702111d89d,1151bcf0-79e3-4b7c-ae54-857c138d711c,The Reincarnation of Luna,2001,10,[Worldwide],e6679484-6c73-375c-821c-ff08596508ec,Album,musicbrainz
TRQJBVJ128F148F09C,52a71f15-c6b2-48a4-ac6a-2da10868f593,b5c0ed1e-8365-4999-ac5b-444e7e0b4d1e,Henriette,1992,,France,0eb09abe-e10c-450c-81b6-aa9bf216e4e7,Album,musicbrainz
TRQJBXB128F9312716,bc0a73b2-fe28-4dab-a021-158bdfe2e980,90e3364f-8473-4f17-857a-f9fa6143eec7,Folk Off!,2006,6,United Kingdom,464f6b70-29f6-3ff0-b464-ca46d97248bd,Album,musicbrainz
TRQJCSP128F92FC404,d1dbb11f-ba75-4b04-8edf-4c058251844b,a3810e56-1849-490d-a905-0764e2aa2074,On the Road Again,1979,8,United States,ad76e7db-7659-4990-80fc-c061ce7140a2,Album,musicbrainz
TRQJCVU128F42285AB,f8832d7e-3e31-4123-9200-157a4cb1b924,df738ef5-b1e4-4143-bcd6-27416794687c,Mood Swing,1991,,United States,2d1c6f4c-0bb9-4524-9953-7bf04c1e4818,Album,musicbrainz
TRQJDBF12903CB2586,b0c8e1a7-75e4-45e1-978c-a95567829cdf,3c248f91-33ad-4a5c-8cca-0c422f50c240,Demi Paradise,1999,,United Kingdom,4b46e40d-cd27-3ae9-8de5-2e9e2d8b393e,Album,musicbrainz
TRQJDFK128F932900A,f1dcb80e-971c-4c4a-9c20-17c623178725,7a419805-7943-4975-b8b2-69ec552b059c,Somewhere There's a Place for Us,1992,,United Kingdom,7a92aff3-2120-3ba5-a3c6-081072132857,Album,musicbrainz
TRQJDGF128F932634E,299f7f2d-8319-44d1-9c3c-fd59cfa7b10e,670b3e7b-4209-43b4-a872-b50504c2e881,Telescopic Eyes Glance The Future Sick,2005,,United States,1bfd0ace-4f56-45d1-8077-99b12e3c9c88,Album,musicbrainz
TRQJDII128F147C8EF,36a09d0e-5bf0-4f9a-afd6-515262d80630,08b16cc8-bfad-47b9-97b7-f62b7f7b7ef1,Jalopy Go Far,2003,5,United States,23a71d8e-406a-39fe-b900-067c57baa1d5,Album,musicbrainz
TRQJDLY128F428FB10,99a314ed-02cd-44d6-ab04-8fecfdbd0f14,40288682-7a59-451c-a47d-3504e2bfa0de,Þjóðlög,,,,d64310d3-45e2-36d0-9e9e-ca355dad9eda,Album,musicbrainz
TRQJDSO128F9302F72,88fe6cb3-c194-40bd-8c39-3bfe8adb4f15,c97d8f16-8e7b-46aa-a132-caae5174630c,"Skank ""Licensed to Ska""",1988,,United Kingdom,1ec7a2ff-6691-3257-b69f-7139563bbcb0,Album,musicbrainz
TRQJDTT128F425A85F,08a45b63-5fc9-46bc-9513-d519998e61d6,07beed54-cea0-48d4-840f-80cd54dad2b5,Peter Green’s Fleetwood Mac,,,,8d906e75-8e61-4357-812c-ea9ffcd4ce3f,Album,musicbrainz
TRQJEDO128F427A157,14f7228f-bc9d-41e8-9366-e9cb2098a6a9,0c1a5138-6258-4bc4-beb1-e065497e05dd,Fast Paced World,2008,8,United States,0c5cb2d2-dac2-354b-94b6-7ee3aca0dca7,Album,musicbrainz
TRQJENZ128F147DA2C,c6452e80-b4d8-4da5-933d-d8242a716274,d165f0c7-0071-4ba4-8146-87c2580e730a,Lovin,1997,,Australia,c0575c56-93d1-4618-ab58-8fb7048c35f2,Single,musicbrainz
TRQJEXY12903CB0991,f4ca3eca-ccdf-4056-b5ac-2c226a895a3d,71c62bbc-a366-41f4-a87f-72c4a8c428a7,The Dogs Are Parading: The Very Best Of,2010,4,United Kingdom,c6aa21c6-5b3b-430a-a7fc-75f03c985eb5,Album,musicbrainz
TRQJFNM128EF3660BA,3874b2a6-a721-4dfb-b7a4-3edb58053552,7bd54f94-08cf-43e1-8913-efd0ff61c17b,The Sound Your Eyes Can Follow,1994,5,United Kingdom,5ab86829-3cd4-338c-ae18-197dd65834da,Album,musicbrainz
TRQJFSL128F9301278,ee6bc754-43e7-4b1f-bf67-616a61cdf500,a6506f9c-2b2d-43fb-adff-8529acd1f98b,BKO,2010,4,Germany,492fe43e-e8dc-4c93-bfda-b755c76c0268,Album,musicbrainz
TRQJGHQ128F1494AFF,4649ae81-805d-47e8-954f-4d2685ed18e1,f227c124-6ae5-4de8-adc8-48dc61e2d5de,Songs of Rodeo and Country,1974,,United States,fa492f55-2b5a-447e-843a-f1607eb117ba,Album,musicbrainz
TRQJGOJ128F1466AA7,ce9fd619-1925-430a-b4e6-b8cf6c848af5,36c2799b-30b2-4d45-9ccd-79ae609bd4ea,Blowout Comb,1994,10,Japan,ee79e536-de20-3af0-9ae8-b529503a8c3e,Album,musicbrainz
TRQJHDF12903CDDF66,785d12ed-7402-44c0-aa7a-aa11047575ef,21147e21-70dd-4a59-ac49-8447cbc29694,NYC: Blackfield Live in New York City,2007,11,Europe,e47b63ba-d4cb-41e8-a621-d21b51c9bbf5,Album,musicbrainz
TRQJHLO128F423C92E,5a4dc3be-09aa-4dff-aaa4-71e84e30459e,a4d4f1c7-edc3-308a-987b-0e7b91dc1605,The Force,1986,,United Kingdom,716e8784-412d-3ed2-a0cd-5f69775810cb,Album,musicbrainz
TRQJHNO128F427517C,fae6f97e-3f9a-4c0a-9813-bbc9c6cf7ff7,970e44de-4684-4b22-b2f6-62a22da11f5e,Goin' All Out,2008,6,United States,98540128-c2bc-3444-9b03-8c3ee2b5f9f6,Album,musicbrainz
TRQJHQH128F428D5CF,041d7b3e-104a-4926-8859-4d856e35179c,44fc0606-dcc5-46a5-920a-bc7799466a75,Entre Margens,1999,,Portugal,b6638fca-5573-498f-87a1-b17ce7c2c048,Album,musicbrainz
TRQJHVG128F4253139,4654c6e8-23e3-419a-8142-139939698cff,a8d36795-1dd2-4b57-9a2c-1219ec41c28b,Angie,1994,8,Japan,7776dd78-6a04-4248-8246-345ec4c944b0,Album,musicbrainz
TRQJHXX12903D07210,2f4c6173-a28e-4e04-8fe3-1206ab8c690f,0316bca8-e764-4373-b504-a8de4968f6c9,Between The Lines,1996,,Europe,e379ab9b-882c-3c82-87b3-c198e924f8b3,Album,musicbrainz
TRQJIIL12903CDBF50,999c5426-6ecf-40a6-adf4-7365771a1562,2f8aab51-7003-4950-89d0-44821700cc88,Forever and Counting,1997,10,United States,87fc0751-f533-3dd6-a4d8-4a09b60811e4,Album,musicbrainz
TRQJIML128F423AEDD,401064e6-231d-4686-8280-80c2dce535be,5762d829-90b6-411d-97ec-7431dd30c13e,Under the Silver of Machines,2007,7,United States,c3689690-bd79-3b90-9c63-ef206b51e85c,Album,musicbrainz
TRQJIQT128F4243777,14b124e6-b952-46ba-8513-862ae1b3aecf,48420d11-6480-37c4-9a97-4713c5943294,District Line,2008,2,United States,a024f992-394f-3a5e-af9f-15ec354a0440,Album,musicbrainz
TRQJJCY128F426F5EB,ace30bd5-ca34-43dc-9e88-a2f4d51207c1,ec9c539d-efe0-4463-a428-756eac168a8f,Safe Travel: The Rare Side of Rock Steady,2004,5,United Kingdom,db1054f9-1776-36a4-9722-0652e8ac1bf3,Album,musicbrainz
TRQJJGF128F1453CD0,8db7dc0f-4123-413f-9c03-a1dae79548fa,909dec26-fb5e-480d-aeea-28a1ba83456b,Grandes éxitos,2005,,Spain,c3c17363-0e58-3e88-b509-1bfafe5b1e9b,Album,musicbrainz
TRQJJHO128F4231582,29f3bf31-7350-4bfb-95e8-3e934ef5297b,344a956f-4539-4efb-9359-29544e0c0cbd,Quédate,1996,10,United States,2d3d11fc-6e22-38ad-8714-c4cb5fc1ede4,Album,musicbrainz
