track_id,title,artist_name,release,year,duration,artist_mbid
TRSMHBH128F1498C92,Dusk Dawn,John Coltrane Quartet,Kulu Sé Mama,0,661.7073,a43270af-bc4a-4552-847e-617b11f38d7b
TRFBMRI128F147B55C,Sure Felt Good To Me (Album Version),Jeb Loy Nichols,Easy Now,2002,223.99955,1b4c4778-43a4-4983-9439-bb201bf84055
TRZLLES128F92F72A6,Big Boob Baby,Simcoe Street Mob,168,0,156.02893,106da0d5-abf9-403f-b473-549d9e3fbd53
TRIYRCU128F421EB7C,What Kind of Fool I Am (Live),Carmen McRae,Live and Kickin',0,245.34159,29b0a6c7-ab3a-4bf3-a64f-63c8a3548196
TRBLZWE128F92F7FE7,It's Gonna Be Alright,Pussy 2000,It's Gonna Be Alright,2002,300.40771,8f183bd4-a25e-4ae7-b990-c4e29541372a
TRAQLHS128F423B05E,Sangre,Paralisis Permanente,Los singles y primeras grabaciones,1983,175.49016,8b4d7237-5ec8-4201-a702-4b95819d3890
TRJQLAZ12903D0C87F,Road Block,Sammy Dread,Reggae Anthology: The Channel One Story,1982,197.14567,6e82f4f4-cc38-43c7-aacc-72bc126091b5
TRPOCQF128F9317B8A,The Comedian,Boston Spaceships,Zero to 99,2009,211.69587,e2554b0a-c275-47af-988b-e30e2876ac9b
TRGIESM128F9303FC5,Set Acustico:,Alejandra Guzman,Ellas Cantan Asi,0,383.81669,618bf47d-48ff-4aec-8d82-435b93dcca76
TRWTPDW128F429866A,Vill_ Vakker & Våt,CC Cowboys,Blodsbrodre,0,219.84608,89ec9df5-cb5e-4d45-9968-41567e432260
TRRZCTO128F92F7983,(They Long To Be) Close To You,Claudine Longet,We've Only Just Begun,1971,193.802,d92e5e90-2266-4835-bccc-e94c7790e1b4
TRRBMWP12903CE3FD9,Room 13 / Behind the Door,Circle Jerks,Live at the Fillmore 1982,0,81.60608,22995eba-1238-4b4f-a937-ac2c5767ab9f
TRFHDFX12903CDF9A4,1980,Frozen Plasma,Artificial,2006,292.44036,e9689e45-36ab-4702-aab3-9130bad2afca
TRPNIYV128F931B9B3,Everything Must Change,Lowkey,Dear Listener,0,178.33751,cef308a2-8887-420c-8cac-2167bd742208
TRMYXJB128F92F9389,Falling (Death Of A Tree),Over The Rhine,Eve,1994,651.72853,88afd639-e4bd-4abd-b396-2c2d18e3157e
TREUPMB128F9313B3A,Taking the View,Thad Cockrell,Warmth & Beauty,2003,273.50159,61a43fdf-61fc-4676-85b1-17709a7882b8
TRIADOD128F92FD5FE,Veiller Tard,Jean-Jacques Goldman,Un Tour Ensemble,1982,408.0322,0b3819e6-3fa1-4a50-a84c-f2a62643185d
TRNZFJO128F426F05D,Right here in front of you,Unsung Heroes & Ty Feat. Breis,The allenko brotherhood ensemble,0,283.42812,9d0e5199-f4fa-4b5e-86d3-92f93df994c2
TRURDWI128F424600C,Signify,Porcupine Tree,Signify (Special Edition),1996,207.98649,169c4c28-858e-497b-81a4-8bc15e0026ea
TRJLINA12903D0D261,Mo Sheng Ren,Kary Ng,Keep Breathing (Special),0,230.66077,5fc5872b-9e4f-4bc5-9bcb-fc6152f4dfda
TRWVRWA128F428E9EA,Should I Cry (Digitally Remastered 05),Jackie DeShannon,Her Own Kind Of Light,0,146.05016,194e5e92-0f2d-4d81-b5b9-c5f18d9edd59
TRFROJI12903CCC4AB,Cocain Habit Blues,Memphis Jug Band,Move That Thing Vol 2,0,167.07873,a147eefb-0e07-432d-bd1f-8edf7679a7da
TRLEIER128F930BD04,I Shot The Sheriff - Original,Glen Ricks,Glen Ricks' Rock My Boat,0,184.99873,5b357db0-2ecd-42a4-afb8-0004aeec0cbf
TRFWYRE128F1491F56,Devil In The Water (Album Version),Matt Pond PA,Several Arrows Later,2005,327.52281,d4a9be59-13e5-481b-8c68-833c5c1fd458
TRFYXXF128F931ACEB,Golden Door (early version of Broken Door),Nikki Sudden And Phil Shoenfelt,Golden Vanity,0,440.37179,2485c631-fbfb-462d-9ac9-060375040682
TRAHYUW128F4219F5B,Contraband (Live),Mad Caddies,Live From Toronto: Songs In The Key Of Eh,2004,78.91546,cfb1c147-1046-4921-9c53-d3a226ebdb0b
TRVWWUC128F429F717,El Pedal,Baron Rojo,Tierra De Nadie,1987,325.3024,fae59483-47cf-4499-aa30-f07c120983dd
TRXFLXH128F931C523,Hamster Dance,Hamster Theatre,The Public Execution of Mister Personality / Quasi Day Room: Live at the Moore Theatre,0,263.20934,f3655338-531c-4eed-b848-8cc275f17eaf
TRLHKSC12903CA92C5,Ghost There Waiting,Daryl Braithwaite,The Essential,1990,175.93424,4cdad569-ad6a-4dfd-87ae-ad1ef94ecd40
TRFBAWA12903CA9610,A Escondidas de Todos,Eddie Santiago,30 Exitos Insuperables,1991,228.33587,315fc6d3-4e92-42bd-95b0-49557473adad
TRHWTEE128F424ED97,Get Into Reggae Cowboy,The Bellamy Brothers,Rhinestone Cowboy,1982,173.97506,252b5d32-5bd5-4cae-9d48-6aafa2145c33
TRRBSIS12903CBD5AC,Wait A Minute,Capillary Action,Cannibal Impulses,0,39.02649,7599808a-ac4e-4c5b-938e-2b0f9bc1eaa2
TRRIYZL12903CFE65E,Torture,Krosfyah Feat. Khiomal Nurse,Zero Tolerance,0,195.70893,849d4cc1-1bea-4d4e-8ffc-95865153bb19
TRIYAQZ128F4278AB8,Bam B-B-Bam Bam Bam,Junior Varsity,Bam Bam Bam!,2000,102.5824,26300c93-0a9b-42d4-92fd-eec2e98e8bc3
TRIJNAG128F92F63D1,Kara Lee,Gary P. Nunn,Home With the Armadillo,0,190.9024,b0096450-0966-4761-a217-05e963c05fb9
TRNNJMM128F424CA3F,33Hz Test Tone,Bass Mekanik,v5.0,1999,7.99302,94d9ee75-2ae0-455f-a22c-c2690882e170
TRPCRBV128F421C4D3,Lujaa Tekoa,Mokoma,Kuoleman Laulukunnaat,2006,178.99057,e979c1bc-5cc2-497b-801f-823244a9166d
TRPCFFT128F4242236,Mine Is,The Steeles,Southern Steele,0,127.4771,df0a6161-232b-47b3-a16b-f1183532af4f
TRJTWAY128F42749CF,Somebody's Been Lying,Carole Bayer Sager,Stronger Than Before,1981,191.50322,0b7c2cc8-0276-4b23-a538-746ebe4133ce
TRRQQZR12903CA448C,A Braw Wooer,Ewan MacColl,The Anthology,0,150.62159,f8c01287-6bff-4e63-b570-2a61c24e64d6
TRVLCJD128F92DEB52,Frog Hop,Earl Hooker,Chess Blues Guitar / Two Decades Of Killer Fretwork_ 1949-1969,1994,146.46812,ef11dd9b-4557-4fc5-b0e2-a431c5cfddbb
TRAEUMH128F42592BF,Someday,Max Melvin,Seasons,0,262.79138,ac602ca1-584d-4e3d-801b-648aa05ba7ae
TRVWNDE12903CDDEA2,PIAN SHI,Rainie Yang,Whimsical World Collection Deluxe Edition,0,283.58485,aea213c9-5ba7-4160-a80e-84d9eed4a833
TRYHUMB128F931F004,Jam Hot,Westpark Unit,More Forever,0,439.69261,d95db819-3b49-40db-9565-035b462fe665
TRZOIDR12903CD66C9,Can't Last Much Longer,Betty Harris,Allen Toussaint - Saint Of New Orleans,0,169.16853,ada37fa2-6e13-49c5-b3a4-d6ab225bac8a
TRWIERS128F92FFABD,Seafood Mama (Live),The Action,Complete Punk Recordings 1977-1978,0,156.31628,d2df0e3e-3299-44ca-9c4a-fe81d1b16a63
TRMPZNM128F9302A22,Oh My God,Technoboy Feat. Shayla,Euphoria Hard Dance Awards 2009,0,373.78567,495b431d-c77d-462a-8018-e546106e4ac5
TRADQTT128F93408BB,Tore The Line (Album Version),Tyler Hilton,Better On Beachwood,0,211.9571,4ce300da-25fb-407a-9b6d-f2754f069f8e
TRZUYPI12903CECDD2,Ik Hou Van Jou,Circus Custers,Hollands Glorie,0,243.1473,bff056f0-a992-4610-8cd5-4df270db3a08
TRYPYLK128F427E272,Superstar,East West,The Light In Guinevere's Garden,2001,212.63628,77c88612-d02c-4d41-a57a-b8888f3a5757
TRQZHIF128F425D2C4,Palm Sunday  (Lonely Superstar Album Version),Playdough,Lonely Superstar,0,246.83057,7905e235-cb94-4007-80a0-1ea73f1806ca
TRLIXAN128F92D0A35,It's My Thing,Speedometer,Diggin Deeper,2006,239.80363,f1781156-f818-4c33-801c-bb2a74822ea4
TRVGJWY12903CE3BFB,Ataúd,Materia Gris,Para pensar,0,273.03138,0e591f37-cb66-49fe-bfaa-95be9fab8adb
TRXAGAL128F930FD34,I Can't Help Myself,Ed Burleson,The Cold Hard Truth,0,218.40934,f97b5c35-af32-4b08-b2b7-a4a5b18b8013
TRBJCHQ128F425AB9D,Don't Let Me Miss The Glory,Jonathan Martin,With One Voice,0,281.05098,996fbc1f-9bec-485c-80fa-533349a0080b
TRWCUXX128F930017D,Turkish Rebellion,Faruk Sabanci,Turkish Rebellion,0,587.54567,cb72a8e8-425c-48ef-adb5-7b95e8c062f4
TRBOOKQ128F421BC2A,Psycho Motor,Circle II Circle,The Middle Of Nowhere,2005,314.40934,b9d62ffa-379a-4799-a838-7e186e7809bb
TRCALJS128F92EAF3A,Shake Ya Body,T-Bone,Bone-appetit,2005,257.38404,69e69087-a1e1-401a-a207-4b3223a6a436
TRYKDEJ128F422FD99,Battlestar Anorexia (Album Version),Schoolyard Heroes,Fantastic Wounds,2005,216.78975,26bfcd89-b3f8-420e-8b9a-22f736e00c02
TRSBTXU128F42AA79C,Cold Day In The Sun,Foo Fighters,In Your Honour,2005,200.61995,67f66c07-6e61-4026-ade5-7e782fad3a5d
TRMDFNT128F149063F,I Never Felt Like This Before,Mica Paris,I Never Felt Like This Before,1993,396.06812,8e999f06-978a-4bff-8f18-9832403c1da6
TRRLUIY128F423281D,If It's Real,Information Society,Peace And Love_ Inc.,1992,277.10649,051439e5-478e-4c03-8bea-774ad0c28c12
TRCQGRG128F425A1BE,Rudie Can't Fail,The Clash,London Calling (Legacy Edition),1979,209.13587,8f92558c-2baa-4758-8c38-615519e9deda
TRXLWWO128F4272E81,Aj Ondas,Azam Ali,Portals Of Grace,2002,312.68526,347aafad-0d39-4046-8455-21da93854943
TRHKDDP128F92EDDA1,I Don't Know Much (LP Version),Billy Pilgrim,Bloom,1995,191.18975,f864bc76-4bf0-475b-a577-a7a72e639828
TRBIWDS128F428318A,65 Percent,Kaya Project,Elixir,2005,504.86812,f2a5a441-bc7a-43c3-bdbe-c6c4c8010c48
TRGPACB128F92CFCB0,Pedra Na Mao,Capital Inicial,Capital Inicial - Remixes,0,193.20118,f168e033-2d59-401a-a9b1-2d704b24c17d
TRRZKUO128F9310266,Grand Canyon,Nicholas Gunn,Music Of The Grand Canyon,0,309.10649,a1982d61-8237-43b4-b24b-9c2024e1c841
TRMZNNQ128F428E0F0,Real Life,Tones On Tail,Everything!,1984,306.9122,ff3a293a-76d1-49a7-a5c5-fede02e7e648
TRJCETQ12903D0652E,No Way,Junkie XL,Booming Back At You,2008,205.26975,eb3f70ce-f226-428f-8d7f-046c8dbfd98f
TRYNXYK128F145DE8A,Breauxlude,Ronny Jordan,A Brighter Day,2000,53.91628,50b3ef68-29c1-42ec-92d5-90e0f40fdf7f
TRJAIKT12903CC2EE0,Blue for Soul,Robin Trower,Go My Way,2000,290.42893,6605c2c6-f115-486c-8b1a-b786882de463
TRTTEBS128F429A1AC,Majounish,Wadada Leo Smith / Walter Quintus / Katya Quintus / Miroslav Tadic / Mark Nauseef,Snakish,0,117.89016,11ce83c2-1ae1-4958-a28a-b58e61a6fb60
TRTCKUT128F92E2A69,One Perfect Lie,Gary Numan,PURE,2000,275.19955,6cb79cb2-9087-44d4-828b-5c6fdff2c957
TRRGMKP128F930F702,IM³,Infamous Mobb,Special Edition,2002,284.76036,2b3587fe-3f19-42f0-a249-f265b143b95d
TRPZIPC128F930410C,Glow (Original),Satoshi Tomiie,Glow,0,485.79873,97b07d48-eada-45ce-950d-f7140ea2b4f9
TRGXJRZ12903CC16A6,More Than Anything,Gareth Emery,More Than Anything (Christopher Norman Remixes),2007,234.39628,73549455-66cb-4570-b0bf-caf3d8d631fe
TRSEIYW128F14904BE,You And I,Brotherhood Of Man,United We Stand,1970,173.21751,d9581fbb-e1d1-4353-b2b8-033ddaf4f40c
TRUBWRD128F930F512,Haunted House,YDI,Out For Blood,0,220.57751,4389f1a5-e195-4991-9111-774e5ecf7241
TRBVEVK128F1487A25,See You (Live In Hammersmith) (2006 Digital Remaster),Depeche Mode,A Broken Frame,1982,250.51383,8538e728-ca0b-4321-b7e5-cff6565dd4c0
TRUHBJY128F429D593,Blues For Fun,Paul Desmond;Jim Hall;Connie Kay;Gene Cherico,Easy Living,1995,387.34322,d5bf3447-c526-4f7c-9931-4b7c80fe34de
TRWHNUO128F93112EF,This Is Nowhere,The Airborne Toxic Event,The Airborne Toxic Event,2008,169.7171,892fb2e4-0af4-42be-9e60-22898de51d32
TRCSDZQ12903CD43DB,Pardon,Zaiko Langa Langa,Etumba Ya La Vie,0,477.30893,cf8a81b7-1c57-41fc-a890-67dc28cb9ccf
TRYETSK12903CB65AF,Don't Start Lying to Me,Percy Mayfield,Live,2004,454.53016,21711e9c-3722-4b88-8cd4-5a1b6c9adba4
TRJJTLN128F4257139,Largo (41),La Fontegara,Sonatas Novo Hispanas,0,138.13506,3f5a9d5c-f437-43f9-aaff-c87ba5bf5ac2
TRIRUZB128EF365197,No cabe nadie,Sólo Los Solo,Todo El Mundo Lo Sabe,2005,286.64118,44433b08-265a-444f-8456-c72955179020
TRHXJYL128F4286905,Futures & Folly (Album),Blitzen Trapper,Wild Mountain Nation,2007,133.98159,a186c93d-0f30-4c56-9265-98c0eba19242
TROPJCI128F424DC0F,When I Take My Sugar To Tea,Billy May & His Orchestra,All Of Me,0,172.79955,5ccd3ed0-9a0e-412e-93b4-9ad5dd151547
TRXNSEZ128F9303D8A,Um Dia Em Cheio,Pólo Norte,15 Anos,0,199.1571,22163ab3-4588-4391-b3b7-a1c329dfcc66
TROXWMC128F426501F,The First Time,Surface,The Best Of Surface...A Nice Time 4 Lovin,0,257.95873,d4ab321f-984d-434d-9dad-c3d96183e05b
TRPGRVD128F42893BB,King Tough Is My New Idol,Latterman,Turn Up The Punk_ We'll Be Singing,2005,229.48526,a4ab8a1d-2f6a-4387-beb7-eb5b164c4714
TRZICZI12903CAFF2C,Who Why,Warlocks,The Never Ending Story,0,151.58812,47b295e0-e080-425d-bb57-ace174560f37
TRHTYZR128F932A933,Qiu Ai Fu Ke Ban,Comic Boyz,Hey ! Comic Boyz,0,256.23465,8d25c6ed-3485-4f4d-aa05-02182bab22e8
TRZZAII128F9326363,Little Boy,The Action,Rolled Gold,0,255.86893,d2df0e3e-3299-44ca-9c4a-fe81d1b16a63
TREVNIJ128F427020B,Train_ Rain_ Zero,Boud Deun,The Stolen Bicycle,1998,134.16444,5965dcdf-faff-4257-a693-8aa144de6385
TRNUTMH128F932EA8E,Right Now And Not Later,Shangri Las,The Dum Dum Ditty,1965,157.72689,91d01e5f-252d-469d-a16a-12c613e48e5d
TREPXRU128F4263213,MIR,Space DJZ,On Patrol!,1999,246.54322,cfb069c7-ab7e-4a5e-a4a7-0e39f0c1591e
TRJKLKV128F145C64A,Learnin' The Blues,Frank Sinatra,The Best Of The Capitol Years / Selections From The Capitol Years Box Set,1955,184.08444,197450cd-0124-4164-b723-3c22dd16494d
TRONNLX128F14ACE87,FaceHuggers,James Horner,Aliens - The Deluxe Edition,2001,266.84036,679ec43c-bc04-4bb0-b619-2da702a214ba
TRFNULR128F930C920,Pedal Your Blues Away,R. Crumb And His Cheap Suit Serenaders,Singing In The Bathtub,1993,165.14567,3baf04e5-ff96-42d3-8d37-b4101418503f
TRSBMBI128F4223CFA,QU (Instrumental),Royal Flush,QU,0,237.45261,54ee4d38-7c79-44c9-a84e-dcb99776fa04
TRJAOXI128F424B874,La Boheme,Alain Morisod,20 Melodies pour rever_ Volume 2,0,202.97098,f3e3a398-8749-42bf-bbb8-c503e9bcb19e
TRDRNFF12903C979DB,Stadtstaub,Ohrbooten,Gyp Hop,2009,219.11465,9a349d91-adc0-4ada-8c26-807e95850ada
TRGRMOE128F4286E79,Broken,Enchant,Wounded,1996,464.77016,a01bbd43-6ed3-4773-82f1-4c50908a6e58
TRFUWJE12903CAA6D7,Why Does It Have To Be (Wrong Or Right),Restless Heart,Restless Heart,1986,256.62649,f4c639bd-5f03-45ac-9d32-4937a4384723
TRHVOZQ128F9314B5D,Cardboard Mansion,Lonesome River Band,Finding The Way,0,151.53587,1d281e8f-a774-4330-82d6-81fcc880d1cd
TRQXYEZ128F932864C,Days and Daze (feat. Danny Cao) (2 STYLES MIX),Romanowski,Party in My Pants,0,426.10893,02b33e66-eccd-4a1c-aad8-d8772f22d00e
TRPVXZI12903CFFDCC,Born Again,Ricky L._ M:Ck,Born Again,0,500.29669,1498c21b-bf63-47f1-a048-a5820b39d54f
TRFKGGV128F424C6C9,Kaliber10b1,Kaliber,Kaliber 10,2006,398.78485,918a1863-16b3-4dce-910d-d0f50fbad35f
TRPCEUC128F1489485,I Still Believe (LP Version),Russ Taff,Russ Taff,0,271.33342,69832a1b-9006-4c4e-ae7d-e2b931c37ba8
TRCBDOF12903CCAAD4,Forever Blue,Clockwise,Naive,0,272.50893,62b1b847-28c3-4b17-8f29-2fb754b0ba47
TRNSSMM128F4285064,Lady In White,The Surf City Allstar Band,Scrapbook,0,140.93016,b02cc1b7-35ef-4804-9678-e95085e106ae
TRWFCII128F932526C,Hot and Heavy,Hurricane,Take What You Want,1985,233.50812,9f59c28c-81fc-4416-af78-cbc766460166
TRSLZPW128F4266B28,Songbird,Sheila Chandra,Out On My Own,1987,263.75791,115bdd7a-8a62-4564-9368-251879248e47
TRSCSMO128F4289852,Padmâvatî_ Act II _ Scene III: Dans la nuit flamboyante_ la nuit conduite par la mort,Marilyn Horne/Nicolai Gedda/José Van Dam/Jane Berbié/Charles Burles/Marc Vento/Laurence Dale/Thierry Dran/Jean-Jaques Cubaynes/Martine Mahé/Elena Perez/Henri Amiel/Hugues Brambilla/Gérard Blatt/Isabel Alvarez/Marian Etxeberria/Hermina Laboroe/Orchestre du,Roussel - Padmavati,0,726.46485,471087d4-3438-4f55-bb37-89cfe042b300
TRKBPTV128F423EDE9,Spotlights,Let Go,Let Go,2005,187.14077,af5c923c-c6f3-4ff0-8036-d69290b7e278
TROODFE128F42889EF,Love 4 the Craft,Chief Kamachi,The Concrete Gospel,2006,259.65669,49f82dfb-4568-4776-ae34-c957e70a1a1d
TRHGDQP12903D06ED0,No Love Blues (Previously Unreleased),Sonny Terry,Gotham Record Sessions,0,182.9873,3e07fca6-2c7f-4fc1-a138-ec6cd7e4be8a
TRYNVLR128F9355C3B,Erase / Rewind,The Cardigans,Erase/Rewind,2005,240.66567,3e55d51d-687f-4a9d-af96-2fabccf802e5
TRWJZOQ128F9347A5D,Bright Lights,The Last 3 Lines,You Are a Deep Forest,2008,217.10322,06908639-0c14-47ce-abab-0a7bf0c792be
TRFVKSN128F423455E,I Don't Love Nobody (LP Version),Even Dozen Jug Band,The Even Dozen Jug Band,0,176.63955,adea18b2-5055-446b-bb43-b604e4bfe795
TRORZTV128F930EC1C,Segui Il Tuo Cuore,Selena,Elevision Music,0,200.98567,04b97d63-b900-4e2e-92dc-a4331ddc95a6
TRVZRHC128F42698C7,Flicker,Audio Adrenaline,Some Kind Of Zombie,1997,234.60526,f12a9472-02be-40f4-9ff3-a836e2b9ece8
TRYQQDX128F9338123,Satisfied Mind - Original,David Allan Coe,David Allan Coe's Satisfied Mind,0,262.24281,d6ad0ad1-2a7c-4d5f-8776-331a3732360c
TRQYEPA128F4288798,Through The Eyes Of An Embryo,Lost Children Of Babylon,Where Light Was Created - The Equidivium,0,382.64118,2ae36019-acfb-41ff-ae30-98084a5cbfa5
TRBAGNP128F424653C,Let Go! Let Go! (Remix),Kottonmouth,King Kong Kotton,0,255.99955,251239b6-6ffb-46d2-9e17-ac33c97ddc85
TRWGAWW128F932AFB1,Near Death Experience,Spheric Universe Experience,Unreal,2009,105.97832,74a38d5b-55c0-4256-a544-fbbf847e6fab
TRLTOPM128F148604A,Outside (Original LP Version),Staind,Break The Cycle,2001,291.65669,777a21a8-0d0f-4cf3-86b4-65bc0eba5649
TRECBGY12903CB250C,Hide and Seek,Bottom Of The Hudson,Fantastic Hawk,2007,224.13016,72a813ce-c337-4885-9216-cd0b8e0effb2
TRYSJPB12903CCD7CF,Al Doilea,Vlad Caia,Al Doilea remixed,0,627.09506,bcd83ccc-b294-4e64-89a5-044812cbf056
TRRYZKX128F428BFB2,O Seu Olhar,Arnaldo Antunes,Brazil Classics: Beleza Tropical 2,1995,224.44363,d3a71b82-e2e3-4dce-85c2-ce1271912426
TRQXWSP128F423B62D,Almas De Venta (Album Version),Brujeria,Raza Odiada,1995,131.49995,53f5c37f-8516-46d4-b66e-bf008cea9433
TRVRZII128F933256C,Band Camp,Forty Percent,Out Of The Blue,0,494.91546,2a86ffe6-db35-4495-aadc-554a02186593
TRQZFAG12903CF2ACA,Carry Knots,Blood Red Shoes,Music for a Good Home,0,220.78649,cd830a8f-89d2-4e96-96cb-7a497e51d437
TROBMJC128F4228C6F,Ptak,Visaci Zamek,25 let,0,255.65995,2032f5df-5d77-477c-9529-eb6d80bf065f
TRIUVIA128F145D275,She Said Yeah (Mono) (1998 Digital Remaster),Cliff Bennett & The Rebel Rousers,At Abbey Road 1963-69,0,111.98649,b6548c91-8b14-4197-8710-dd8e621a749b
TRFABHC128F92FAC72,Passing Through Tulsa,Tom Paxton,Tom Paxton: Live from Mountain Stage,2001,228.28363,1880815f-5f43-4eba-9038-96ba0380134d
TRSJBNP128F425F03A,Someone,Duke Ellington,Jukebox Hits 1941-1951,2000,192.70485,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f
TRKWYCJ128F93548D9,Intro,Quasi,Hot Shit,2003,197.92934,3df29542-402a-49a5-ae1f-82f936184b3b
TRHMOVT128F42B7EA5,American Patrol,The Glenn Miller Orchestra,Glenn Miller's 100th Birthday,1994,203.98975,ce8cacb6-c917-41f5-b403-8fb601c89e70
TRPEGWX128F93547F8,Into The Ditch,Electric Boys,Funk-O-Metal Carpet Ride,1989,184.81587,49cfde3d-2824-457e-997b-6955bae2db88
TRWMULY128F93328B2,Ci Sono Giorni,Jovine,Ora,0,224.05179,c5a92d38-7e30-497c-b1f4-ada68d00bd7e
TRYPIFF128F4281948,Prologue,Les Misérables - 10th Anniversary Concert,Les Misérables - 10th Anniversary Concert,0,246.49098,3972cd8f-fb03-4840-8efc-8b5c4a1acda7
TRNNHHJ128F93172D9,What My Mama Told Me,Carey Bell_ Lazy Lester_ Raful Neal & Snooky Pryor,Superharps II,0,281.73016,02284ac3-460d-4c28-9bcd-2103ac75ede9
TRFFGHX128F92EC011,Never forgive never forget,Biohazard,Kill or be killed,2003,154.27873,be5fe2ab-007c-4610-8d53-d81675d06a09
TRZUOWF128F92E9CAB,A Apolitical Blues [Live Album Version],Little Feat,Waiting For Columbus [Live],0,231.6273,9b106beb-12b5-4525-8025-42e295a2b90a
TRZRHYK128F92FBD83,Gigula,Silent Stream Of Godless Elegy,Relic Dances,2004,183.7971,a3e7dbdc-5cfb-4075-b109-e24b44b9bfb4
TRNGGQW128F92EDA8C,Forever With You,Decyfer Down,Crash,2009,248.99873,c7ed1895-9993-44bd-9ae6-f0ccd48471e7
TRRAACL128F92EB696,Supernova,Rocco,New Awakening,0,462.78485,ea25106f-3603-4b7e-8097-16e8288e5fc2
TRBEGZH128F427D4A5,Looking Down (album version),Audiovent,Dirty Sexy Knights In Paris,2002,238.36689,97850f5e-1a4c-482c-8e11-7ffce368e76f
TRVLYQF12903CB0496,3rd Stream,Jake Shimabukuro,Dragon,2005,307.51302,f6c6ff48-5198-47dc-a7c5-fd733dc379a2
TRFUUAB128F428291E,Rumours,Capital Letters,Headline News (Greensleeves 30th Anniversary Edition),1979,245.78567,57af56bc-bf5f-4cbe-9476-7f3c2447805b
TRXQZMQ128F14ADAD0,Ollie Otson (Dead Poetic Album Version),Dead Poetic,Four Wall Blackmail,2002,213.62893,adc23aa6-fb62-42e9-9d9f-227f13ab08f7
TRGDHCU128F421A235,American Me (Instrumental),C.L. Smooth,American Me 12,0,252.47302,c64dba0f-6add-44ca-91de-c2bfad7aeab8
TRXXGXN128F425644D,KOTIPIHLAJA,Pohjannaula,Pareina,2002,308.92363,fef0f2c3-ca71-42ed-9095-946269c01ca7
TRARJEK128F930B3AA,Couldn't Stand The Weather,Stevie Ray Vaughan And Double Trouble,3 CD Slipcase,1985,281.05098,f5426431-f490-4678-ad44-a75c71097bb4
TRGNUVL128F92F05F5,29 Gun Salute,Young Bop,Handsome Ghetto,0,196.33587,2f64afe7-0d88-450c-909a-e1e21b851dde
TRNZHRF128F145D952,Bella Voce (Beautiful Voice),Pieces Of A Dream,Ahead To The Past,0,310.64771,e958e595-aa9e-4181-9665-fd50b1780975
TROQQTQ12903CAF6FB,Fluorescent Black,Anti-Pop Consortium,Fluorescent Black,2009,296.77669,e9047e79-300c-4a0e-9110-621aa4a2d3bc
TRSRMAB128F4276453,Lost,Jerry Butler,Esq. / He Will Break Your Heart,1967,141.97506,fec55784-ff5c-4992-83dd-1f7c4b10c6bf
TRRZWMM128F426EDC8,Back Home Blues,Lowell Fulson,Classic Cuts:  Oakland/Los Angeles_ California 1948-1949,0,151.562,df9483e8-e037-450e-bcc4-6e9c280a4f73
TRBOMKE12903CEA9F0,Broken Dreams,Yesterday's New Quintet,Angles Without Edges,2001,333.81832,c0f286bf-b427-4a0e-b5f5-f46ae900a486
TRFKJFV128F14863D0,Carnaval Op.9 : XVI Valse allemande,Pierre-Laurent Aimard,Schumann : Etudes symphoniques & Carnaval,0,55.27465,bfc4370b-c0d9-46c7-825b-bf09f9b65264
TRFFJKC128F9319684,Somethin' About This Music,Abstract Rude,My Experience Is....,0,231.73179,416f71e2-5c95-4ec2-89b2-858f01f39fee
TRCKTPE12903CE5A0B,Walking On Thin Ice (Original Mix),Anané,ANANÉSWORLD,0,277.31546,060a208f-fbf9-4cf0-9d1c-8dd21077f6a1
TRBIDWF128F930C88B,Vital Signs,Jackpot,Moonbreath,0,216.45016,80ae3d36-5d7a-46f3-b182-5774f0e79dce
TRDWVDJ128F42821EE,All I Have To Do Is Dream,Roy Orbison; Arranged by Joseph W. Tanner,Love Songs,1963,143.93424,0bbbc496-c7b5-4b3f-bb6d-bd312827d6e5
TRLTDDH128E07929AE,Softer_ Softest,Hole,Live Through This,1994,207.85587,1dcc8968-f2cd-441c-beda-6270f70f2863
TRWZLJI12903CB3E00,If I Were A Blackbird,RONNIE RONALDE,The Happy Whistler,2006,213.86404,26bfcbd1-d8d4-4198-a5d9-e0f11900d3ba
TRAOQTS128F149E0F8,Immune To You,Sarah,Starlite Diner,0,227.7873,e7795772-331e-4dd0-929a-89c78967b1eb
TRQMZVX128F4279BD0,Mei You Yue Liang De Wan Shang (Album Version),Lan Ge,Wo Yao Fei Shang Qing Tian,0,204.48608,f11c95b2-532a-4b4b-8550-07c6977082c4
TRNSDTR128F933385A,Departure Arrival,Mischief Brew,Smash The Windows,2005,158.82404,d1644dce-5c33-4dcd-8fc5-72003fdc89d5
TRTMYRB128F14693AA,Smokey Joe,Bill Perry,Love Scars,1996,173.37424,1618a01b-fbd6-4785-976e-51920a247404
TRNZMAE128F426445E,Freakin' At The Freaker's Ball,Dr. Hook,Dr. Hook And The Medicine Show Revisited,1972,167.81016,a8f39930-8c4f-4800-b814-1f65738a8e75
TRTQPGJ128F93225B0,Thula Mama,Vusi Mahlasela,Throw Down Your Heart - Tales From The Acoustic Planet Vol. 3 Africa Sessions,2009,239.75138,e1a889b7-5e45-447f-baa0-b9c6cbc0d39f
